Date,GameID,Drive,qtr,down,time,TimeUnder,TimeSecs,PlayTimeDiff,SideofField,yrdln,yrdline100,ydstogo,ydsnet,GoalToGo,FirstDown,posteam,DefensiveTeam,desc,PlayAttempted,Yards.Gained,sp,Touchdown,ExPointResult,TwoPointConv,DefTwoPoint,Safety,Onsidekick,PuntResult,PlayType,Passer,Passer_ID,PassAttempt,PassOutcome,PassLength,AirYards,YardsAfterCatch,QBHit,PassLocation,InterceptionThrown,Interceptor,Rusher,Rusher_ID,RushAttempt,RunLocation,RunGap,Receiver,Receiver_ID,Reception,ReturnResult,Returner,BlockingPlayer,Tackler1,Tackler2,FieldGoalResult,FieldGoalDistance,Fumble,RecFumbTeam,RecFumbPlayer,Sack,Challenge.Replay,ChalReplayResult,Accepted.Penalty,PenalizedTeam,PenaltyType,PenalizedPlayer,Penalty.Yards,PosTeamScore,DefTeamScore,ScoreDiff,AbsScoreDiff,HomeTeam,AwayTeam,Timeout_Indicator,Timeout_Team,posteam_timeouts_pre,HomeTimeouts_Remaining_Pre,AwayTimeouts_Remaining_Pre,HomeTimeouts_Remaining_Post,AwayTimeouts_Remaining_Post,No_Score_Prob,Opp_Field_Goal_Prob,Opp_Safety_Prob,Opp_Touchdown_Prob,Field_Goal_Prob,Safety_Prob,Touchdown_Prob,ExPoint_Prob,TwoPoint_Prob,ExpPts,EPA,airEPA,yacEPA,Home_WP_pre,Away_WP_pre,Home_WP_post,Away_WP_post,Win_Prob,WPA,airWPA,yacWPA,Season
31/12/17,2017123107,7,1,2,5:03,6,3003,31,WAS,5,5,5,70,1,0,NYG,WAS,"(5:03) (No Huddle, Shotgun) E.Manning pass incomplete short right to J.Adams.",1,0,0,0,NA,NA,NA,0,0,NA,Pass,E.Manning,00-0022803,1,Incomplete Pass,Short,5,0,0,right,0,NA,NA,None,0,NA,NA,J.Adams,00-0032429,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,12,7,5,5,NYG,WAS,0,None,3,3,3,3,3,0.001533391,0.013975916,3.22E-05,0.017105736,0.33191228,0.002255199,0.633185254,0,0,5.270811667,-0.734788866,1.729188333,-2.463977199,0.814204175,0.185795825,0.796473534,0.203526466,0.814204175,-0.017730641,0.03487637,-0.052607011,2017
31/12/17,2017123107,7,1,3,4:59,5,2999,4,WAS,5,5,5,70,1,0,NYG,WAS,"(4:59) (No Huddle, Shotgun) E.Manning pass incomplete short middle to J.Adams.",1,0,0,0,NA,NA,NA,0,0,NA,Pass,E.Manning,00-0022803,1,Incomplete Pass,Short,5,0,0,middle,0,NA,NA,None,0,NA,NA,J.Adams,00-0032429,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,12,7,5,5,NYG,WAS,0,None,3,3,3,3,3,0.001906957,0.017714348,6.55E-05,0.023088722,0.483634078,0.003023462,0.470566956,0,0,4.536022801,-1.59299953,2.463977199,-4.056976729,0.796473534,0.203526466,0.751852845,0.248147155,0.796473534,-0.044620689,0.05253294,-0.097153629,2017
31/12/17,2017123107,7,1,4,4:53,5,2993,6,WAS,5,5,5,70,1,0,NYG,WAS,"(4:53) A.Rosas 23 yard field goal is GOOD, Center-Z.DeOssie, Holder-B.Wing.",1,0,1,0,NA,NA,NA,0,0,NA,Field Goal,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,Good,23,0,NA,NA,0,0,NA,0,NA,NA,NA,0,12,7,5,5,NYG,WAS,0,None,3,3,3,3,3,3.96E-04,0.003784529,6.72E-05,0.005686069,0.983759738,2.22E-04,0.006084296,0,0,2.943023271,0.056976729,NA,NA,0.751852845,0.248147155,0.732821053,0.267178947,0.751852845,-0.019031792,NA,NA,2017
31/12/17,2017123107,8,1,NA,4:49,5,2989,4,NYG,35,35,0,0,0,NA,WAS,NYG,"A.Rosas kicks 61 yards from NYG 35 to WAS 4. B.Breeland MUFFS catch, recovered by WAS-K.Bibbs at WAS 15. K.Bibbs to WAS 15 for no gain (K.Wynn).",1,0,0,0,NA,NA,NA,0,0,NA,Kickoff,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,K.Bibbs,NA,K.Wynn,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,15,-8,8,NYG,WAS,0,None,3,3,3,3,3,0.015825317,0.15666393,0.00423977,0.239251855,0.233435882,0.003510497,0.347072749,0,0,0.983603571,-0.967951873,NA,NA,0.732821053,0.267178947,0.761918625,0.238081375,0.267178947,-0.029097573,NA,NA,2017
31/12/17,2017123107,8,1,1,4:42,5,2982,7,WAS,15,85,10,20,0,1,WAS,NYG,"(4:42) K.Cousins pass short left to R.Grant to WAS 35 for 20 yards (K.Sheppard, D.Thompson).",1,20,0,0,NA,NA,NA,0,0,NA,Pass,K.Cousins,00-0029604,1,Complete,Short,5,15,0,left,0,NA,NA,None,0,NA,NA,R.Grant,00-0031068,1,NA,NA,NA,K.Sheppard,D.Thompson,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,15,-8,8,NYG,WAS,0,None,3,3,3,3,3,0.019437064,0.190000886,0.009407484,0.290512196,0.194903877,0.003365279,0.292373215,0,0,0.015651698,1.883767784,0.079551489,1.804216296,0.761918625,0.238081375,0.706008822,0.293991178,0.238081375,0.055909804,0.002010852,0.053898952,2017
31/12/17,2017123107,8,1,1,4:04,5,2944,38,WAS,35,65,10,34,0,1,WAS,NYG,"(4:04) (Shotgun) K.Cousins pass short right to K.Bibbs to WAS 49 for 14 yards (D.Thompson, K.Sheppard).",1,14,0,0,NA,NA,NA,0,0,NA,Pass,K.Cousins,00-0029604,1,Complete,Short,-2,16,0,right,0,NA,NA,None,0,NA,NA,K.Bibbs,00-0031102,1,NA,NA,NA,D.Thompson,K.Sheppard,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,15,-8,8,NYG,WAS,0,None,3,3,3,3,3,0.015275982,0.123993235,0.001832723,0.188758574,0.269257801,0.003514109,0.397367576,0,0,1.899419482,1.080564845,-0.98050123,2.061066075,0.706008822,0.293991178,0.672935455,0.327064545,0.293991178,0.033073366,-0.031528736,0.064602102,2017
31/12/17,2017123107,8,1,1,3:24,4,2904,40,WAS,49,51,10,36,0,0,WAS,NYG,"(3:24) K.Bibbs left tackle to NYG 49 for 2 yards (D.Tomlinson, D.Harrison).",1,2,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,K.Bibbs,00-0031102,1,left,tackle,NA,None,0,NA,NA,NA,D.Tomlinson,D.Harrison,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,15,-8,8,NYG,WAS,0,None,3,3,3,3,3,0.012613329,0.085127121,5.40E-04,0.129129729,0.312753814,0.003352444,0.456483843,0,0,2.979984327,-0.350009347,NA,NA,0.672935455,0.327064545,0.687776951,0.312223049,0.327064545,-0.014841495,NA,NA,2017
31/12/17,2017123107,8,1,2,2:46,3,2866,38,NYG,49,49,8,43,0,0,WAS,NYG,"(2:46) (Shotgun) K.Bibbs right tackle to NYG 42 for 7 yards (K.Sheppard, D.Thompson).",1,7,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,K.Bibbs,00-0031102,1,right,tackle,NA,None,0,NA,NA,NA,K.Sheppard,D.Thompson,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,15,-8,8,NYG,WAS,0,None,3,3,3,3,3,0.014992254,0.093576698,7.71E-04,0.142724233,0.326550211,0.003607383,0.417778639,0,0,2.62997498,0.691148736,NA,NA,0.687776951,0.312223049,0.667717788,0.332282212,0.312223049,0.020059163,NA,NA,2017
31/12/17,2017123107,8,1,3,2:09,3,2829,37,NYG,42,42,1,43,0,0,WAS,NYG,"(2:09) K.Bibbs up the middle to NYG 42 for no gain (D.Harrison, R.Armstrong).",1,0,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,K.Bibbs,00-0031102,1,middle,NA,NA,None,0,NA,NA,NA,D.Harrison,R.Armstrong,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,15,-8,8,NYG,WAS,0,None,3,3,3,3,3,0.014671298,0.073084085,5.08E-04,0.109685671,0.322847348,0.002755029,0.476448523,0,0,3.321123716,-2.012104115,NA,NA,0.667717788,0.332282212,0.73658449,0.26341551,0.332282212,-0.068866702,NA,NA,2017
31/12/17,2017123107,8,1,4,1:23,2,2783,46,NYG,42,42,1,45,0,1,WAS,NYG,(1:23) K.Bibbs left guard to NYG 40 for 2 yards (B.Dixon).,1,2,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,K.Bibbs,00-0031102,1,left,guard,NA,None,0,NA,NA,NA,B.Dixon,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,15,-8,8,NYG,WAS,0,None,3,3,3,3,3,0.026966579,0.129574502,0.001155734,0.203472842,0.329696904,0.005732063,0.303401375,0,0,1.309019601,2.32705893,NA,NA,0.73658449,0.26341551,0.662863399,0.337136601,0.26341551,0.073721091,NA,NA,2017
31/12/17,2017123107,8,1,1,0:50,1,2750,33,NYG,40,40,10,39,0,0,WAS,NYG,(:50) (Shotgun) K.Cousins sacked at NYG 46 for -6 yards (O.Vernon).,1,-6,0,0,NA,NA,NA,0,0,NA,Sack,NA,00-0029604,0,NA,NA,0,0,1,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,O.Vernon,NA,NA,NA,0,NA,NA,1,0,NA,0,NA,NA,NA,0,7,15,-8,8,NYG,WAS,0,None,3,3,3,3,3,0.017011354,0.060367878,1.96E-04,0.090892974,0.337877456,0.003076699,0.490577166,0,0,3.636078531,-1.081828012,NA,NA,0.662863399,0.337136601,0.700591492,0.299408508,0.337136601,-0.037728093,NA,NA,2017
31/12/17,2017123107,8,1,2,0:12,1,2712,38,NYG,46,46,16,42,0,0,WAS,NYG,(:12) (Shotgun) K.Cousins pass short left to R.Grant pushed ob at NYG 43 for 3 yards (A.Adams).,1,3,0,0,NA,NA,NA,0,0,NA,Pass,K.Cousins,00-0029604,1,Complete,Short,0,3,0,left,0,NA,NA,None,0,NA,NA,R.Grant,00-0031068,1,NA,NA,NA,A.Adams,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,15,-8,8,NYG,WAS,0,None,3,3,3,3,3,0.025531367,0.090332188,7.20E-04,0.139133471,0.347884248,0.003563803,0.392834542,0,0,2.554250519,-0.588778871,-0.914669969,0.325891098,0.700591492,0.299408508,0.720100949,0.279899051,0.299408508,-0.019509457,-0.029593476,0.010084019,2017
31/12/17,2017123107,8,1,NA,0:00,0,2700,12,NYG,46,46,0,42,0,0,,NA,END QUARTER 1,1,0,0,0,NA,NA,NA,0,0,NA,Quarter End,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NYG,WAS,0,None,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2017
31/12/17,2017123107,8,2,3,15:00,15,2700,0,NYG,43,43,13,48,0,0,WAS,NYG,(15:00) (Shotgun) K.Cousins pass short right to K.Bibbs pushed ob at NYG 37 for 6 yards (K.Sheppard).,1,6,0,0,NA,NA,NA,0,0,NA,Pass,K.Cousins,00-0029604,1,Complete,Short,2,4,0,right,0,NA,NA,None,0,NA,NA,K.Bibbs,00-0031102,1,NA,NA,NA,K.Sheppard,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,15,-8,8,NYG,WAS,0,None,3,3,3,3,3,0.027534,0.102219964,7.61E-04,0.160147396,0.386696495,0.004777761,0.317863008,0,0,1.965471648,-0.670047742,-1.066482531,0.396434789,0.720100949,0.279899051,0.741993205,0.258006795,0.279899051,-0.021892256,-0.033102665,0.011210408,2017
31/12/17,2017123107,8,2,4,14:27,15,2667,33,NYG,37,37,7,48,0,1,WAS,NYG,"(14:27) T.Way punts 28 yards to NYG 9, Center-N.Sundberg, fair catch by K.Raymond.",1,0,0,0,NA,NA,NA,0,0,Clean,Punt,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,Fair Catch,K.Raymond,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,15,-8,8,NYG,WAS,0,None,3,3,3,3,3,0.036009678,0.110425082,0.001051194,0.165706545,0.497623358,0.005682345,0.183501799,0,0,1.295423905,-0.849410072,NA,NA,0.741993205,0.258006795,0.72380381,0.27619619,0.258006795,0.018189395,NA,NA,2017
31/12/17,2017123107,9,2,1,14:18,15,2658,9,NYG,9,91,10,4,0,0,NYG,WAS,(14:18) O.Darkwa right tackle to NYG 13 for 4 yards (D.Swearinger).,1,4,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,O.Darkwa,00-0030860,1,right,tackle,NA,None,0,NA,NA,NA,D.Swearinger,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,15,7,8,8,NYG,WAS,0,None,3,3,3,3,3,0.074281147,0.196623055,0.013922919,0.297233297,0.164536606,0.00301928,0.250383696,0,0,-0.446013833,-0.101592866,NA,NA,0.72380381,0.27619619,0.720363715,0.279636285,0.72380381,-0.003440095,NA,NA,2017
31/12/17,2017123107,9,2,2,13:48,14,2628,30,NYG,13,87,6,4,0,0,NYG,WAS,"(13:48) (No Huddle, Shotgun) E.Manning pass incomplete short right to J.Adams.",1,0,0,0,NA,NA,NA,0,0,NA,Pass,E.Manning,00-0022803,1,Incomplete Pass,Short,6,0,0,right,0,NA,NA,None,0,NA,NA,J.Adams,00-0032429,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,15,7,8,8,NYG,WAS,0,None,3,3,3,3,3,0.079975238,0.203237452,0.009925149,0.302750248,0.152693421,0.003360403,0.248058089,0,0,-0.547606699,-0.811924084,1.033663191,-1.845587275,0.720363715,0.279636285,0.692531461,0.307468539,0.720363715,-0.027832254,0.032961902,-0.060794156,2017
31/12/17,2017123107,9,2,3,13:44,14,2624,4,NYG,13,87,6,9,0,0,NYG,WAS,(13:44) (Shotgun) E.Manning pass short right to R.Ellison to NYG 18 for 5 yards (D.Everett).,1,5,0,0,NA,NA,NA,0,0,NA,Pass,E.Manning,00-0022803,1,Complete,Short,5,0,0,right,0,NA,NA,None,0,NA,NA,R.Ellison,00-0029587,1,NA,NA,NA,D.Everett,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,15,7,8,8,NYG,WAS,0,None,3,3,3,3,3,0.075406191,0.239405932,0.011493903,0.348681517,0.10899375,0.003333353,0.212685354,0,0,-1.359530783,-0.189578126,-0.189578126,0,0.692531461,0.307468539,0.686235335,0.313764665,0.692531461,-0.006296126,-0.006296126,0,2017
31/12/17,2017123107,9,2,4,13:09,14,2589,35,NYG,18,82,1,9,0,1,NYG,WAS,"(13:09) B.Wing punts 46 yards to WAS 36, Center-Z.DeOssie. J.Crowder to WAS 42 for 6 yards (A.Adams).",1,6,0,0,NA,NA,NA,0,0,Clean,Punt,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,J.Crowder,NA,A.Adams,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,15,7,8,8,NYG,WAS,0,None,3,3,3,3,3,0.075198851,0.252990682,0.005843076,0.376009741,0.039580525,0.003552796,0.24682433,0,0,-1.549108909,-0.902735157,NA,NA,0.686235335,0.313764665,0.70584541,0.29415459,0.686235335,0.019610075,NA,NA,2017
31/12/17,2017123107,10,2,1,12:55,13,2575,14,WAS,42,58,10,6,0,0,WAS,NYG,(12:55) K.Bibbs right end to WAS 48 for 6 yards (A.Adams).,1,6,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,K.Bibbs,00-0031102,1,right,end,NA,None,0,NA,NA,NA,A.Adams,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,15,-8,8,NYG,WAS,0,None,3,3,3,3,3,0.054293751,0.097383476,9.38E-04,0.146042538,0.28124753,0.003247576,0.416847197,0,0,2.451844066,0.221796608,NA,NA,0.70584541,0.29415459,0.697955244,0.302044756,0.29415459,0.007890166,NA,NA,2017
31/12/17,2017123107,10,2,2,12:21,13,2541,34,WAS,48,52,4,6,0,0,WAS,NYG,(12:21) K.Cousins pass incomplete deep right to J.Doctson (R.Cockrell).,1,0,0,0,NA,NA,NA,0,0,NA,Pass,K.Cousins,00-0029604,1,Incomplete Pass,Deep,46,0,0,right,0,NA,NA,None,0,NA,NA,J.Doctson,00-0032760,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,15,-8,8,NYG,WAS,0,None,3,3,3,3,3,0.056660394,0.089173574,7.53E-04,0.132260392,0.290706211,0.003350749,0.427095708,0,0,2.673640675,-0.773289617,2.464669939,-3.237959557,0.697955244,0.302044756,0.722728786,0.277271214,0.302044756,-0.024773542,0.081673554,-0.106447096,2017
31/12/17,2017123107,10,2,3,12:08,13,2528,13,WAS,48,52,4,14,0,1,WAS,NYG,"(12:08) (Shotgun) K.Cousins pass short middle to J.Crowder to NYG 44 for 8 yards (D.Thompson, D.Morris).",1,8,0,0,NA,NA,NA,0,0,NA,Pass,K.Cousins,00-0029604,1,Complete,Short,7,1,0,middle,0,NA,NA,None,0,NA,NA,J.Crowder,00-0031941,1,NA,NA,NA,D.Thompson,D.Morris,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,15,-8,8,NYG,WAS,0,None,3,3,3,3,3,0.064045855,0.111542313,0.001199897,0.167835811,0.289233981,0.003693695,0.362448448,0,0,1.900351057,1.448901957,1.404527233,0.044374724,0.722728786,0.277271214,0.673846683,0.326153317,0.277271214,0.048882103,0.046259547,0.002622555,2017
31/12/17,2017123107,10,2,1,11:33,12,2493,35,NYG,44,44,10,-1,0,1,WAS,NYG,"(11:33) K.Bibbs right tackle to NYG 43 for 1 yard (D.Kennard, J.Pierre-Paul). PENALTY on WAS-T.Catalina, Clipping, 15 yards, enforced at NYG 44 - No Play.",1,1,0,0,NA,NA,NA,0,0,NA,No Play,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,D.Kennard,J.Pierre-Paul,NA,NA,0,NA,NA,0,0,NA,1,WAS,NA,T.Catalina,15,7,15,-8,8,NYG,WAS,0,None,3,3,3,3,3,0.051548708,0.064821866,2.68E-04,0.0967107,0.317578267,0.003003156,0.466069667,0,0,3.349253015,-1.472573793,NA,NA,0.673846683,0.326153317,0.720697438,0.279302562,0.326153317,-0.046850755,NA,NA,2017
31/12/17,2017123107,10,2,1,10:57,11,2457,36,WAS,41,59,25,-6,0,1,WAS,NYG,"(10:57) (Shotgun) PENALTY on WAS-K.Cousins, Delay of Game, 5 yards, enforced at WAS 41 - No Play.",1,0,0,0,NA,NA,NA,0,0,NA,No Play,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,1,WAS,Delay of Game,K.Cousins,5,7,15,-8,8,NYG,WAS,0,None,3,3,3,3,3,0.084635727,0.106133478,0.001112395,0.158363606,0.305794512,0.003851164,0.340109117,0,0,1.876679222,-0.484521017,NA,NA,0.720697438,0.279302562,0.735126134,0.264873866,0.279302562,-0.014428695,NA,NA,2017
31/12/17,2017123107,10,2,1,10:39,11,2439,18,WAS,36,64,30,-6,0,0,WAS,NYG,(10:39) (Shotgun) K.Cousins pass short right to N.Paul to WAS 36 for no gain (A.Adams).,1,0,0,0,NA,NA,NA,0,0,NA,Pass,K.Cousins,00-0029604,1,Complete,Short,0,0,0,right,0,NA,NA,None,0,NA,NA,N.Paul,00-0028093,1,NA,NA,NA,A.Adams,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,15,-8,8,NYG,WAS,0,None,3,3,3,3,3,0.09997086,0.120281698,0.001713645,0.179457973,0.289392608,0.003964787,0.305218429,0,0,1.392158205,-0.585910313,-0.585910313,0,0.735126134,0.264873866,0.750775434,0.249224566,0.264873866,-0.0156493,-0.0156493,0,2017
31/12/17,2017123107,10,2,2,9:58,10,2398,41,WAS,36,64,30,13,0,0,WAS,NYG,"(9:58) (Shotgun) K.Cousins pass short right to V.Davis to NYG 45 for 19 yards (D.Thompson, R.Armstrong).",1,19,0,0,NA,NA,NA,0,0,NA,Pass,K.Cousins,00-0029604,1,Complete,Short,9,10,0,right,0,NA,NA,None,0,NA,NA,V.Davis,00-0024221,1,NA,NA,NA,D.Thompson,R.Armstrong,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,15,-8,8,NYG,WAS,0,None,3,3,3,3,3,0.124185886,0.136233428,0.002857015,0.209356205,0.247073986,0.003424136,0.276869344,0,0,0.806247891,1.027878588,-0.043135598,1.071014186,0.750775434,0.249224566,0.716805193,0.283194807,0.249224566,0.033970241,-9.56E-04,0.034925813,2017
31/12/17,2017123107,10,2,3,9:31,10,2371,27,NYG,45,45,11,3,0,0,WAS,NYG,"(9:31) (No Huddle, Shotgun) K.Cousins sacked at WAS 45 for -10 yards (D.Kennard).",1,-10,0,0,NA,NA,NA,0,0,NA,Sack,NA,00-0029604,0,NA,NA,0,0,1,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,D.Kennard,NA,NA,NA,0,NA,NA,1,0,NA,0,NA,NA,NA,0,7,15,-8,8,NYG,WAS,0,None,3,3,3,3,3,0.100066987,0.09719362,7.83E-04,0.14953096,0.342947738,0.00423932,0.305238328,0,0,1.834126479,-2.226400504,NA,NA,0.716805193,0.283194807,0.781418919,0.218581081,0.283194807,-0.064613726,NA,NA,2017
31/12/17,2017123107,10,2,4,8:57,9,2337,34,WAS,45,55,21,3,0,1,WAS,NYG,"(8:57) T.Way punts 42 yards to NYG 13, Center-N.Sundberg. K.Raymond pushed ob at NYG 24 for 11 yards (J.Harvey-Clemons).",1,11,0,0,NA,NA,NA,0,0,Clean,Punt,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,J.Harvey-Clemons,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,15,-8,8,NYG,WAS,0,None,3,3,3,3,3,0.169573004,0.172537538,0.002789493,0.243723929,0.254015987,0.005316646,0.152043404,0,0,-0.392274025,-0.498091941,NA,NA,0.781418919,0.218581081,0.779526115,0.220473885,0.218581081,0.001892804,NA,NA,2017
31/12/17,2017123107,11,2,1,8:46,9,2326,11,NYG,24,76,10,7,0,0,NYG,WAS,"(8:46) W.Gallman left end to NYG 31 for 7 yards (P.Smith, M.Spaight).",1,7,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,W.Gallman,00-0033950,1,left,end,NA,None,0,NA,NA,NA,P.Smith,M.Spaight,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,15,7,8,8,NYG,WAS,0,None,3,3,3,3,3,0.191072849,0.128256411,0.003651619,0.191040712,0.192034387,0.00279758,0.291146443,0,0,0.890365966,0.429365319,NA,NA,0.779526115,0.220473885,0.793686648,0.206313352,0.779526115,0.014160533,NA,NA,2017
31/12/17,2017123107,11,2,2,8:07,9,2287,39,NYG,31,69,3,7,0,0,NYG,WAS,"(8:07) (No Huddle, Shotgun) E.Manning pass incomplete deep right to W.Gallman.",1,0,0,0,NA,NA,NA,0,0,NA,Pass,E.Manning,00-0022803,1,Incomplete Pass,Deep,26,0,0,right,0,NA,NA,None,0,NA,NA,W.Gallman,00-0033950,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,15,7,8,8,NYG,WAS,0,None,3,3,3,3,3,0.200946841,0.114481292,0.002083361,0.166504103,0.191038339,0.002973372,0.321972692,0,0,1.319731285,-0.682094855,1.90763697,-2.589731825,0.793686648,0.206313352,0.775571637,0.224428363,0.793686648,-0.01811501,0.04418092,-0.062295931,2017
31/12/17,2017123107,11,2,3,7:58,8,2278,9,NYG,31,69,3,17,0,1,NYG,WAS,"(7:58) (No Huddle) E.Manning pass incomplete short right. PENALTY on WAS-D.Swearinger, Tripping, 10 yards, enforced at NYG 31 - No Play.",1,0,0,0,NA,NA,NA,0,0,NA,No Play,E.Manning,None,1,Incomplete Pass,Short,0,0,0,right,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,1,WAS,NA,D.Swearinger,10,15,7,8,8,NYG,WAS,0,None,3,3,3,3,3,0.207821764,0.139202018,0.003066727,0.201980782,0.161456359,0.002886822,0.283585528,0,0,0.63763643,1.523663048,NA,NA,0.775571637,0.224428363,0.815331598,0.184668402,0.775571637,0.039759961,NA,NA,2017
31/12/17,2017123107,11,2,1,7:52,8,2272,6,NYG,41,59,10,20,0,0,NYG,WAS,(7:52) P.Perkins right end to NYG 44 for 3 yards (M.Spaight).,1,3,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,P.Perkins,00-0032417,1,right,end,NA,None,0,NA,NA,NA,M.Spaight,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,15,7,8,8,NYG,WAS,0,None,3,3,3,3,3,0.16554528,0.08687524,8.85E-04,0.128816341,0.246402802,0.0028254,0.368650028,0,0,2.161299478,-0.231884485,NA,NA,0.815331598,0.184668402,0.811211498,0.188788502,0.815331598,-0.0041201,NA,NA,2017
31/12/17,2017123107,11,2,2,7:24,8,2244,28,NYG,44,56,7,24,0,0,NYG,WAS,"(7:24) (Shotgun) P.Perkins up the middle to NYG 48 for 4 yards (A.Francis, Z.Vigil).",1,4,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,P.Perkins,00-0032417,1,middle,NA,NA,None,0,NA,NA,NA,A.Francis,Z.Vigil,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,15,7,8,8,NYG,WAS,0,None,3,3,3,3,3,0.180703689,0.09063782,0.001013707,0.134427369,0.24829854,0.002996059,0.341922816,0,0,1.929414993,-0.100416419,NA,NA,0.811211498,0.188788502,0.810203591,0.189796409,0.811211498,-0.001007907,NA,NA,2017
31/12/17,2017123107,11,2,3,6:46,7,2206,38,NYG,48,52,3,35,0,1,NYG,WAS,"(6:46) (No Huddle, Shotgun) E.Manning pass short left to P.Perkins pushed ob at WAS 41 for 11 yards (J.Harvey-Clemons).",1,11,0,0,NA,NA,NA,0,0,NA,Pass,E.Manning,00-0022803,1,Complete,Short,0,11,0,left,0,NA,NA,None,0,NA,NA,P.Perkins,00-0032417,1,NA,NA,NA,J.Harvey-Clemons,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,15,7,8,8,NYG,WAS,0,None,3,3,3,3,3,0.197823481,0.090848287,9.70E-04,0.134299579,0.243554458,0.002923151,0.329581433,0,0,1.828998574,1.367369916,-1.591026512,2.958396428,0.810203591,0.189796409,0.840733295,0.159266705,0.810203591,0.030529704,-0.042616252,0.073145955,2017
